fqdn,ip_addr,port,cloud_type,method,origin_url,url,vendor_name,prod_name,prod_version,prod_trigger,prod_type,prod_vuln,origin_login,origin_login_trigger,wrong_comment,error_msg,server_header,log,date
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/,*,test,*,test,WEB,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757170.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/,*,test,*,test,FRAMEWORK,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757170.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/login?destination=node/1%23comment-form#main-content,-,-,-,-,-,-,"Log : - %
Url : 100.0 %","Log : -
Url : login",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757721.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/login?destination=node/1%23comment-form#main-content,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : - %
Url : 100.0 %","Log : -
Url : login",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757721.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register?destination=node/1%23comment-form#main-content,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757776.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register?destination=node/1%23comment-form#main-content,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757776.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,-,-,-,-,-,-,"Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,drupal,drupal,7.0,X-Generator: Drupal 7,CMS,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,drupal,drupal,*,jQuery.extend(Drupal.settings,CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : 50.0 %
Url : 0.0 %","Log : name""@username@Log in@<input type=""password""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092757833.log,2024/07/24 09:27:57
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,-,-,-,-,-,-,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,drupal,drupal,7.0,X-Generator: Drupal 7,CMS,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,drupal,drupal,*,jQuery.extend(Drupal.settings,CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1#main-content,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758257.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,drupal,drupal,7.0,X-Generator: Drupal 7,CMS,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,drupal,drupal,*,jQuery.extend(Drupal.settings,CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092758698.log,2024/07/24 09:27:58
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1/favicon.ico,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,-,/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759125.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,drupal,drupal,7.0,X-Generator: Drupal 7,CMS,Cannot search.,"Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,drupal,drupal,*,jQuery.extend(Drupal.settings,CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/register,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : 37.5 %
Url : 0.0 %","Log : Log in@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759130.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,drupal,drupal,7.0,X-Generator: Drupal 7,CMS,Cannot search.,"Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,drupal,drupal,*,jQuery.extend(Drupal.settings,CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/user/password#main-content,apache,http_server,2.4.10,Apache/2.4.10,Web,"CVE-2015-3184
","Log : 25.0 %
Url : 0.0 %","Log : name""
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759594.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1,-,-,-,-,-,-,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759980.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1,php,php,7.0.28,PHP/7.0.28,Language,Cannot search.,"Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759980.log,2024/07/24 09:27:59
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/node/1,drupal,drupal,*,"<meta name=""Generator"" content=""Drupal",CMS,"CVE-2016-3171
CVE-2016-3167
CVE-2009-3350
","Log : 50.0 %
Url : 0.0 %","Log : Log in@<input type=""password""@name""@Username
Url : -",-,-,Server: Apache/2.4.10 (Debian),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240724092759980.log,2024/07/24 09:27:59
