fqdn,ip_addr,port,cloud_type,method,origin_url,url,vendor_name,prod_name,prod_version,prod_trigger,prod_type,prod_vuln,origin_login,origin_login_trigger,wrong_comment,error_msg,server_header,log,date
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?feed=rss2,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : 25.0 %
Url : 0.0 %","Log : uid
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126389.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?feed=rss2,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : 25.0 %
Url : 0.0 %","Log : uid
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126389.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,wordpress,wordpress,*,"""http://127.0.0.1:8000/wp-",CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,wordpress,wordpress,*,://127.0.0.1:8000/xmlrpc.php,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2010-0834
CVE-2006-5877
CVE-2007-4137
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,wordpress,wordpress,4.6,WordPress 4.6,CMS,Cannot search.,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,wordpress,wordpress,*,'http://127.0.0.1:8000/wp-,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#content,wordpress,wordpress,*,powered by WordPress,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000126616.log,2024/06/23 00:01:26
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1/favicon.ico,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,-,/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128210.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,wordpress,wordpress,*,"""http://127.0.0.1:8000/wp-",CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,wordpress,wordpress,*,powered by WordPress,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,wordpress,wordpress,*,://127.0.0.1:8000/xmlrpc.php,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2010-0834
CVE-2006-5877
CVE-2007-4137
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,wordpress,wordpress,4.6,WordPress 4.6,CMS,Cannot search.,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406,wordpress,wordpress,*,'http://127.0.0.1:8000/wp-includes/js/wp-,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000128215.log,2024/06/23 00:01:28
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,wordpress,wordpress,*,"""http://127.0.0.1:8000/wp-",CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,wordpress,wordpress,*,://127.0.0.1:8000/xmlrpc.php,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2010-0834
CVE-2006-5877
CVE-2007-4137
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,wordpress,wordpress,4.6,WordPress 4.6,CMS,Cannot search.,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,wordpress,wordpress,*,'http://127.0.0.1:8000/wp-,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?p=1#respond,wordpress,wordpress,*,powered by WordPress,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000129700.log,2024/06/23 00:01:29
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/wp-login.php?action=lostpassword,-,-,-,-,-,-,"Log : 25.0 %
Url : 100.0 %","Log : <input type=""text"" name=""user
Url : login",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131386.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/wp-login.php?action=lostpassword,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2010-0834
CVE-2006-5877
CVE-2007-4137
","Log : 25.0 %
Url : 100.0 %","Log : <input type=""text"" name=""user
Url : login",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131386.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/wp-login.php?action=lostpassword,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : 25.0 %
Url : 100.0 %","Log : <input type=""text"" name=""user
Url : login",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131386.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/wp-login.php?action=lostpassword,wordpress,wordpress,*,'http://127.0.0.1:8000/wp-,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : 25.0 %
Url : 100.0 %","Log : <input type=""text"" name=""user
Url : login",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131386.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/wp-login.php?action=lostpassword,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : 25.0 %
Url : 100.0 %","Log : <input type=""text"" name=""user
Url : login",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131386.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,-,-,-,-,-,-,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,wordpress,wordpress,*,"""http://127.0.0.1:8000/wp-",CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,wordpress,wordpress,*,powered by WordPress,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,wordpress,wordpress,*,://127.0.0.1:8000/xmlrpc.php,CMS,"CVE-2020-26596
CVE-2012-3575
CVE-2012-3576
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,apache,http_server,2.4.7,Apache/2.4.7,Web,"CVE-2015-3184
CVE-2014-3523
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2010-0834
CVE-2006-5877
CVE-2007-4137
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,wordpress,wordpress,4.6,WordPress 4.6,CMS,Cannot search.,"Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
127.0.0.1,127.0.0.1,8000,Unknown,Crawling,http://127.0.0.1:8000/,http://127.0.0.1:8000/?m=202406#content,php,php,5.5.9,PHP/5.5.9,Language,"CVE-2015-4642
CVE-2016-5116
CVE-2015-6837
","Log : - %
Url : 0.0 %","Log : -
Url : -",-,-,Server: Apache/2.4.7 (Ubuntu),/home/alextang/WebPenetration/bin/GyoiThon/logs/127.0.0.1_8000/http_127.0.0.1_8000_20240623000131598.log,2024/06/23 00:01:31
